scenario_id,sampled_historical_slot,name_en,stochastic_net_bike_change_15min,stochastic_demand_15min,stochastic_return_15min
81,2026-05-20 21:05:00,1st,-4,4,0
81,2026-05-20 21:05:00,2nd,1,0,1
81,2026-05-20 21:05:00,3rd,2,0,2
81,2026-05-20 21:05:00,4th,0,0,0
81,2026-05-20 21:05:00,5th,0,0,0
81,2026-05-20 21:05:00,6th,0,1,1
81,2026-05-20 21:05:00,7th,-1,2,1
82,2026-05-20 08:20:00,1st,0,1,1
82,2026-05-20 08:20:00,2nd,0,0,0
82,2026-05-20 08:20:00,3rd,-1,1,0
82,2026-05-20 08:20:00,4th,0,0,0
82,2026-05-20 08:20:00,5th,0,0,0
82,2026-05-20 08:20:00,6th,0,0,0
82,2026-05-20 08:20:00,7th,0,0,0
83,2026-05-20 16:20:00,1st,0,2,2
83,2026-05-20 16:20:00,2nd,0,0,0
83,2026-05-20 16:20:00,3rd,-1,1,0
83,2026-05-20 16:20:00,4th,0,0,0
83,2026-05-20 16:20:00,5th,0,0,0
83,2026-05-20 16:20:00,6th,0,1,1
83,2026-05-20 16:20:00,7th,0,0,0
84,2026-05-20 22:05:00,1st,-3,3,0
84,2026-05-20 22:05:00,2nd,2,0,2
84,2026-05-20 22:05:00,3rd,0,1,1
84,2026-05-20 22:05:00,4th,0,0,0
84,2026-05-20 22:05:00,5th,0,0,0
84,2026-05-20 22:05:00,6th,0,0,0
84,2026-05-20 22:05:00,7th,1,3,4
85,2026-05-21 08:35:00,1st,0,1,1
85,2026-05-21 08:35:00,2nd,0,1,1
85,2026-05-21 08:35:00,3rd,0,0,0
85,2026-05-21 08:35:00,4th,0,0,0
85,2026-05-21 08:35:00,5th,0,0,0
85,2026-05-21 08:35:00,6th,0,0,0
85,2026-05-21 08:35:00,7th,0,0,0
86,2026-05-20 12:50:00,1st,-2,3,1
86,2026-05-20 12:50:00,2nd,0,0,0
86,2026-05-20 12:50:00,3rd,0,0,0
86,2026-05-20 12:50:00,4th,0,0,0
86,2026-05-20 12:50:00,5th,-1,1,0
86,2026-05-20 12:50:00,6th,0,0,0
86,2026-05-20 12:50:00,7th,0,0,0
87,2026-05-20 23:35:00,1st,3,3,6
87,2026-05-20 23:35:00,2nd,0,0,0
87,2026-05-20 23:35:00,3rd,1,0,1
87,2026-05-20 23:35:00,4th,0,0,0
87,2026-05-20 23:35:00,5th,0,0,0
87,2026-05-20 23:35:00,6th,1,0,1
87,2026-05-20 23:35:00,7th,-1,1,0
88,2026-05-21 03:05:00,1st,0,0,0
88,2026-05-21 03:05:00,2nd,0,0,0
88,2026-05-21 03:05:00,3rd,0,0,0
88,2026-05-21 03:05:00,4th,1,0,1
88,2026-05-21 03:05:00,5th,0,0,0
88,2026-05-21 03:05:00,6th,0,0,0
88,2026-05-21 03:05:00,7th,0,0,0
89,2026-05-21 08:35:00,1st,0,1,1
89,2026-05-21 08:35:00,2nd,0,1,1
89,2026-05-21 08:35:00,3rd,0,0,0
89,2026-05-21 08:35:00,4th,0,0,0
89,2026-05-21 08:35:00,5th,0,0,0
89,2026-05-21 08:35:00,6th,0,0,0
89,2026-05-21 08:35:00,7th,0,0,0
90,2026-05-20 11:05:00,1st,1,5,6
90,2026-05-20 11:05:00,2nd,-1,1,0
90,2026-05-20 11:05:00,3rd,0,0,0
90,2026-05-20 11:05:00,4th,0,0,0
90,2026-05-20 11:05:00,5th,0,0,0
90,2026-05-20 11:05:00,6th,1,1,2
90,2026-05-20 11:05:00,7th,0,0,0
91,2026-05-21 00:35:00,1st,-1,3,2
91,2026-05-21 00:35:00,2nd,0,0,0
91,2026-05-21 00:35:00,3rd,0,2,2
91,2026-05-21 00:35:00,4th,0,0,0
91,2026-05-21 00:35:00,5th,0,0,0
91,2026-05-21 00:35:00,6th,0,0,0
91,2026-05-21 00:35:00,7th,0,0,0
92,2026-05-20 14:50:00,1st,0,2,2
92,2026-05-20 14:50:00,2nd,1,0,1
92,2026-05-20 14:50:00,3rd,-1,1,0
92,2026-05-20 14:50:00,4th,0,0,0
92,2026-05-20 14:50:00,5th,0,0,0
92,2026-05-20 14:50:00,6th,1,0,1
92,2026-05-20 14:50:00,7th,0,0,0
93,2026-05-20 18:20:00,1st,-1,2,1
93,2026-05-20 18:20:00,2nd,-1,1,0
93,2026-05-20 18:20:00,3rd,0,0,0
93,2026-05-20 18:20:00,4th,0,0,0
93,2026-05-20 18:20:00,5th,0,0,0
93,2026-05-20 18:20:00,6th,1,1,2
93,2026-05-20 18:20:00,7th,0,0,0
94,2026-05-20 06:50:00,1st,0,0,0
94,2026-05-20 06:50:00,2nd,-1,1,0
94,2026-05-20 06:50:00,3rd,0,0,0
94,2026-05-20 06:50:00,4th,0,0,0
94,2026-05-20 06:50:00,5th,0,0,0
94,2026-05-20 06:50:00,6th,-2,2,0
94,2026-05-20 06:50:00,7th,-1,1,0
95,2026-05-21 01:50:00,1st,0,0,0
95,2026-05-21 01:50:00,2nd,0,0,0
95,2026-05-21 01:50:00,3rd,0,0,0
95,2026-05-21 01:50:00,4th,0,0,0
95,2026-05-21 01:50:00,5th,0,0,0
95,2026-05-21 01:50:00,6th,0,0,0
95,2026-05-21 01:50:00,7th,0,1,1
96,2026-05-20 07:20:00,1st,1,0,1
96,2026-05-20 07:20:00,2nd,1,0,1
96,2026-05-20 07:20:00,3rd,0,0,0
96,2026-05-20 07:20:00,4th,0,0,0
96,2026-05-20 07:20:00,5th,-1,1,0
96,2026-05-20 07:20:00,6th,1,0,1
96,2026-05-20 07:20:00,7th,1,0,1
97,2026-05-20 16:35:00,1st,-2,3,1
97,2026-05-20 16:35:00,2nd,0,0,0
97,2026-05-20 16:35:00,3rd,0,0,0
97,2026-05-20 16:35:00,4th,0,0,0
97,2026-05-20 16:35:00,5th,0,0,0
97,2026-05-20 16:35:00,6th,1,1,2
97,2026-05-20 16:35:00,7th,1,0,1
98,2026-05-20 19:50:00,1st,0,1,1
98,2026-05-20 19:50:00,2nd,0,0,0
98,2026-05-20 19:50:00,3rd,0,0,0
98,2026-05-20 19:50:00,4th,0,0,0
98,2026-05-20 19:50:00,5th,-1,2,1
98,2026-05-20 19:50:00,6th,-1,1,0
98,2026-05-20 19:50:00,7th,0,0,0
99,2026-05-21 00:20:00,1st,2,1,3
99,2026-05-21 00:20:00,2nd,0,0,0
99,2026-05-21 00:20:00,3rd,0,0,0
99,2026-05-21 00:20:00,4th,0,0,0
99,2026-05-21 00:20:00,5th,0,0,0
99,2026-05-21 00:20:00,6th,0,0,0
99,2026-05-21 00:20:00,7th,0,0,0
100,2026-05-20 19:05:00,1st,-1,2,1
100,2026-05-20 19:05:00,2nd,-1,1,0
100,2026-05-20 19:05:00,3rd,0,0,0
100,2026-05-20 19:05:00,4th,0,0,0
100,2026-05-20 19:05:00,5th,0,0,0
100,2026-05-20 19:05:00,6th,1,0,1
100,2026-05-20 19:05:00,7th,-1,1,0
101,2026-05-21 06:05:00,1st,1,0,1
101,2026-05-21 06:05:00,2nd,0,0,0
101,2026-05-21 06:05:00,3rd,0,0,0
101,2026-05-21 06:05:00,4th,0,0,0
101,2026-05-21 06:05:00,5th,0,0,0
101,2026-05-21 06:05:00,6th,0,0,0
101,2026-05-21 06:05:00,7th,0,1,1
102,2026-05-20 09:50:00,1st,-2,6,4
102,2026-05-20 09:50:00,2nd,0,0,0
102,2026-05-20 09:50:00,3rd,-1,1,0
102,2026-05-20 09:50:00,4th,0,0,0
102,2026-05-20 09:50:00,5th,0,0,0
102,2026-05-20 09:50:00,6th,0,0,0
102,2026-05-20 09:50:00,7th,0,0,0
103,2026-05-20 13:35:00,1st,0,2,2
103,2026-05-20 13:35:00,2nd,0,0,0
103,2026-05-20 13:35:00,3rd,2,0,2
103,2026-05-20 13:35:00,4th,1,0,1
103,2026-05-20 13:35:00,5th,-1,1,0
103,2026-05-20 13:35:00,6th,0,0,0
103,2026-05-20 13:35:00,7th,0,0,0
104,2026-05-20 13:20:00,1st,-1,1,0
104,2026-05-20 13:20:00,2nd,0,0,0
104,2026-05-20 13:20:00,3rd,-2,2,0
104,2026-05-20 13:20:00,4th,0,0,0
104,2026-05-20 13:20:00,5th,0,0,0
104,2026-05-20 13:20:00,6th,-1,1,0
104,2026-05-20 13:20:00,7th,0,0,0
105,2026-05-20 16:35:00,1st,-2,3,1
105,2026-05-20 16:35:00,2nd,0,0,0
105,2026-05-20 16:35:00,3rd,0,0,0
105,2026-05-20 16:35:00,4th,0,0,0
105,2026-05-20 16:35:00,5th,0,0,0
105,2026-05-20 16:35:00,6th,1,1,2
105,2026-05-20 16:35:00,7th,1,0,1
106,2026-05-20 06:30:00,1st,0,0,0
106,2026-05-20 06:30:00,2nd,0,0,0
106,2026-05-20 06:30:00,3rd,0,0,0
106,2026-05-20 06:30:00,4th,0,0,0
106,2026-05-20 06:30:00,5th,0,0,0
106,2026-05-20 06:30:00,6th,0,0,0
106,2026-05-20 06:30:00,7th,1,0,1
107,2026-05-20 17:50:00,1st,1,0,1
107,2026-05-20 17:50:00,2nd,2,0,2
107,2026-05-20 17:50:00,3rd,0,0,0
107,2026-05-20 17:50:00,4th,0,0,0
107,2026-05-20 17:50:00,5th,0,0,0
107,2026-05-20 17:50:00,6th,1,0,1
107,2026-05-20 17:50:00,7th,0,0,0
108,2026-05-20 16:35:00,1st,-2,3,1
108,2026-05-20 16:35:00,2nd,0,0,0
108,2026-05-20 16:35:00,3rd,0,0,0
108,2026-05-20 16:35:00,4th,0,0,0
108,2026-05-20 16:35:00,5th,0,0,0
108,2026-05-20 16:35:00,6th,1,1,2
108,2026-05-20 16:35:00,7th,1,0,1
109,2026-05-20 22:05:00,1st,-3,3,0
109,2026-05-20 22:05:00,2nd,2,0,2
109,2026-05-20 22:05:00,3rd,0,1,1
109,2026-05-20 22:05:00,4th,0,0,0
109,2026-05-20 22:05:00,5th,0,0,0
109,2026-05-20 22:05:00,6th,0,0,0
109,2026-05-20 22:05:00,7th,1,3,4
110,2026-05-20 21:50:00,1st,-1,2,1
110,2026-05-20 21:50:00,2nd,0,0,0
110,2026-05-20 21:50:00,3rd,0,0,0
110,2026-05-20 21:50:00,4th,0,0,0
110,2026-05-20 21:50:00,5th,0,0,0
110,2026-05-20 21:50:00,6th,0,0,0
110,2026-05-20 21:50:00,7th,-1,2,1
111,2026-05-20 14:05:00,1st,0,3,3
111,2026-05-20 14:05:00,2nd,2,1,3
111,2026-05-20 14:05:00,3rd,-1,2,1
111,2026-05-20 14:05:00,4th,0,0,0
111,2026-05-20 14:05:00,5th,0,0,0
111,2026-05-20 14:05:00,6th,-1,1,0
111,2026-05-20 14:05:00,7th,1,0,1
112,2026-05-20 17:50:00,1st,1,0,1
112,2026-05-20 17:50:00,2nd,2,0,2
112,2026-05-20 17:50:00,3rd,0,0,0
112,2026-05-20 17:50:00,4th,0,0,0
112,2026-05-20 17:50:00,5th,0,0,0
112,2026-05-20 17:50:00,6th,1,0,1
112,2026-05-20 17:50:00,7th,0,0,0
113,2026-05-20 19:50:00,1st,0,1,1
113,2026-05-20 19:50:00,2nd,0,0,0
113,2026-05-20 19:50:00,3rd,0,0,0
113,2026-05-20 19:50:00,4th,0,0,0
113,2026-05-20 19:50:00,5th,-1,2,1
113,2026-05-20 19:50:00,6th,-1,1,0
113,2026-05-20 19:50:00,7th,0,0,0
114,2026-05-21 06:05:00,1st,1,0,1
114,2026-05-21 06:05:00,2nd,0,0,0
114,2026-05-21 06:05:00,3rd,0,0,0
114,2026-05-21 06:05:00,4th,0,0,0
114,2026-05-21 06:05:00,5th,0,0,0
114,2026-05-21 06:05:00,6th,0,0,0
114,2026-05-21 06:05:00,7th,0,1,1
115,2026-05-20 08:35:00,1st,1,1,2
115,2026-05-20 08:35:00,2nd,0,0,0
115,2026-05-20 08:35:00,3rd,1,0,1
115,2026-05-20 08:35:00,4th,0,0,0
115,2026-05-20 08:35:00,5th,0,0,0
115,2026-05-20 08:35:00,6th,0,0,0
115,2026-05-20 08:35:00,7th,0,0,0
116,2026-05-20 22:50:00,1st,-2,3,1
116,2026-05-20 22:50:00,2nd,-1,2,1
116,2026-05-20 22:50:00,3rd,1,0,1
116,2026-05-20 22:50:00,4th,0,0,0
116,2026-05-20 22:50:00,5th,0,0,0
116,2026-05-20 22:50:00,6th,0,1,1
116,2026-05-20 22:50:00,7th,0,0,0
117,2026-05-20 08:35:00,1st,1,1,2
117,2026-05-20 08:35:00,2nd,0,0,0
117,2026-05-20 08:35:00,3rd,1,0,1
117,2026-05-20 08:35:00,4th,0,0,0
117,2026-05-20 08:35:00,5th,0,0,0
117,2026-05-20 08:35:00,6th,0,0,0
117,2026-05-20 08:35:00,7th,0,0,0
118,2026-05-20 13:35:00,1st,0,2,2
118,2026-05-20 13:35:00,2nd,0,0,0
118,2026-05-20 13:35:00,3rd,2,0,2
118,2026-05-20 13:35:00,4th,1,0,1
118,2026-05-20 13:35:00,5th,-1,1,0
118,2026-05-20 13:35:00,6th,0,0,0
118,2026-05-20 13:35:00,7th,0,0,0
119,2026-05-20 18:20:00,1st,-1,2,1
119,2026-05-20 18:20:00,2nd,-1,1,0
119,2026-05-20 18:20:00,3rd,0,0,0
119,2026-05-20 18:20:00,4th,0,0,0
119,2026-05-20 18:20:00,5th,0,0,0
119,2026-05-20 18:20:00,6th,1,1,2
119,2026-05-20 18:20:00,7th,0,0,0
120,2026-05-21 05:20:00,1st,1,0,1
120,2026-05-21 05:20:00,2nd,0,0,0
120,2026-05-21 05:20:00,3rd,0,0,0
120,2026-05-21 05:20:00,4th,0,0,0
120,2026-05-21 05:20:00,5th,0,0,0
120,2026-05-21 05:20:00,6th,0,1,1
120,2026-05-21 05:20:00,7th,0,0,0
121,2026-05-20 15:35:00,1st,4,0,4
121,2026-05-20 15:35:00,2nd,-1,1,0
121,2026-05-20 15:35:00,3rd,0,0,0
121,2026-05-20 15:35:00,4th,0,0,0
121,2026-05-20 15:35:00,5th,0,0,0
121,2026-05-20 15:35:00,6th,0,0,0
121,2026-05-20 15:35:00,7th,0,0,0
122,2026-05-20 19:50:00,1st,0,1,1
122,2026-05-20 19:50:00,2nd,0,0,0
122,2026-05-20 19:50:00,3rd,0,0,0
122,2026-05-20 19:50:00,4th,0,0,0
122,2026-05-20 19:50:00,5th,-1,2,1
122,2026-05-20 19:50:00,6th,-1,1,0
122,2026-05-20 19:50:00,7th,0,0,0
123,2026-05-20 21:50:00,1st,-1,2,1
123,2026-05-20 21:50:00,2nd,0,0,0
123,2026-05-20 21:50:00,3rd,0,0,0
123,2026-05-20 21:50:00,4th,0,0,0
123,2026-05-20 21:50:00,5th,0,0,0
123,2026-05-20 21:50:00,6th,0,0,0
123,2026-05-20 21:50:00,7th,-1,2,1
124,2026-05-21 03:05:00,1st,0,0,0
124,2026-05-21 03:05:00,2nd,0,0,0
124,2026-05-21 03:05:00,3rd,0,0,0
124,2026-05-21 03:05:00,4th,1,0,1
124,2026-05-21 03:05:00,5th,0,0,0
124,2026-05-21 03:05:00,6th,0,0,0
124,2026-05-21 03:05:00,7th,0,0,0
125,2026-05-20 17:05:00,1st,1,0,1
125,2026-05-20 17:05:00,2nd,-1,1,0
125,2026-05-20 17:05:00,3rd,-1,1,0
125,2026-05-20 17:05:00,4th,0,0,0
125,2026-05-20 17:05:00,5th,0,0,0
125,2026-05-20 17:05:00,6th,1,0,1
125,2026-05-20 17:05:00,7th,0,0,0
126,2026-05-20 21:35:00,1st,0,1,1
126,2026-05-20 21:35:00,2nd,0,0,0
126,2026-05-20 21:35:00,3rd,0,1,1
126,2026-05-20 21:35:00,4th,0,0,0
126,2026-05-20 21:35:00,5th,1,0,1
126,2026-05-20 21:35:00,6th,0,0,0
126,2026-05-20 21:35:00,7th,-1,2,1
127,2026-05-21 06:05:00,1st,1,0,1
127,2026-05-21 06:05:00,2nd,0,0,0
127,2026-05-21 06:05:00,3rd,0,0,0
127,2026-05-21 06:05:00,4th,0,0,0
127,2026-05-21 06:05:00,5th,0,0,0
127,2026-05-21 06:05:00,6th,0,0,0
127,2026-05-21 06:05:00,7th,0,1,1
128,2026-05-20 18:05:00,1st,1,1,2
128,2026-05-20 18:05:00,2nd,0,0,0
128,2026-05-20 18:05:00,3rd,0,0,0
128,2026-05-20 18:05:00,4th,0,0,0
128,2026-05-20 18:05:00,5th,0,0,0
128,2026-05-20 18:05:00,6th,-1,1,0
128,2026-05-20 18:05:00,7th,-1,1,0
129,2026-05-21 09:05:00,1st,-1,2,1
129,2026-05-21 09:05:00,2nd,0,0,0
129,2026-05-21 09:05:00,3rd,2,0,2
129,2026-05-21 09:05:00,4th,0,0,0
129,2026-05-21 09:05:00,5th,0,0,0
129,2026-05-21 09:05:00,6th,2,0,2
129,2026-05-21 09:05:00,7th,0,0,0
130,2026-05-20 17:05:00,1st,1,0,1
130,2026-05-20 17:05:00,2nd,-1,1,0
130,2026-05-20 17:05:00,3rd,-1,1,0
130,2026-05-20 17:05:00,4th,0,0,0
130,2026-05-20 17:05:00,5th,0,0,0
130,2026-05-20 17:05:00,6th,1,0,1
130,2026-05-20 17:05:00,7th,0,0,0
131,2026-05-20 18:05:00,1st,1,1,2
131,2026-05-20 18:05:00,2nd,0,0,0
131,2026-05-20 18:05:00,3rd,0,0,0
131,2026-05-20 18:05:00,4th,0,0,0
131,2026-05-20 18:05:00,5th,0,0,0
131,2026-05-20 18:05:00,6th,-1,1,0
131,2026-05-20 18:05:00,7th,-1,1,0
132,2026-05-20 07:05:00,1st,3,3,6
132,2026-05-20 07:05:00,2nd,-1,1,0
132,2026-05-20 07:05:00,3rd,0,0,0
132,2026-05-20 07:05:00,4th,0,0,0
132,2026-05-20 07:05:00,5th,0,0,0
132,2026-05-20 07:05:00,6th,-1,2,1
132,2026-05-20 07:05:00,7th,0,0,0
133,2026-05-20 20:50:00,1st,0,1,1
133,2026-05-20 20:50:00,2nd,0,0,0
133,2026-05-20 20:50:00,3rd,-1,1,0
133,2026-05-20 20:50:00,4th,-1,1,0
133,2026-05-20 20:50:00,5th,0,0,0
133,2026-05-20 20:50:00,6th,0,1,1
133,2026-05-20 20:50:00,7th,0,0,0
134,2026-05-20 19:05:00,1st,-1,2,1
134,2026-05-20 19:05:00,2nd,-1,1,0
134,2026-05-20 19:05:00,3rd,0,0,0
134,2026-05-20 19:05:00,4th,0,0,0
134,2026-05-20 19:05:00,5th,0,0,0
134,2026-05-20 19:05:00,6th,1,0,1
134,2026-05-20 19:05:00,7th,-1,1,0
135,2026-05-20 17:35:00,1st,0,2,2
135,2026-05-20 17:35:00,2nd,0,0,0
135,2026-05-20 17:35:00,3rd,0,1,1
135,2026-05-20 17:35:00,4th,0,0,0
135,2026-05-20 17:35:00,5th,0,0,0
135,2026-05-20 17:35:00,6th,-1,1,0
135,2026-05-20 17:35:00,7th,1,0,1
136,2026-05-20 23:05:00,1st,-1,3,2
136,2026-05-20 23:05:00,2nd,3,0,3
136,2026-05-20 23:05:00,3rd,-1,1,0
136,2026-05-20 23:05:00,4th,0,0,0
136,2026-05-20 23:05:00,5th,0,0,0
136,2026-05-20 23:05:00,6th,2,0,2
136,2026-05-20 23:05:00,7th,0,2,2
137,2026-05-20 21:05:00,1st,-4,4,0
137,2026-05-20 21:05:00,2nd,1,0,1
137,2026-05-20 21:05:00,3rd,2,0,2
137,2026-05-20 21:05:00,4th,0,0,0
137,2026-05-20 21:05:00,5th,0,0,0
137,2026-05-20 21:05:00,6th,0,1,1
137,2026-05-20 21:05:00,7th,-1,2,1
138,2026-05-21 09:20:00,1st,2,0,2
138,2026-05-21 09:20:00,2nd,0,1,1
138,2026-05-21 09:20:00,3rd,0,0,0
138,2026-05-21 09:20:00,4th,0,0,0
138,2026-05-21 09:20:00,5th,0,0,0
138,2026-05-21 09:20:00,6th,0,0,0
138,2026-05-21 09:20:00,7th,0,0,0
139,2026-05-20 17:20:00,1st,-1,2,1
139,2026-05-20 17:20:00,2nd,0,0,0
139,2026-05-20 17:20:00,3rd,-1,1,0
139,2026-05-20 17:20:00,4th,0,0,0
139,2026-05-20 17:20:00,5th,0,0,0
139,2026-05-20 17:20:00,6th,0,0,0
139,2026-05-20 17:20:00,7th,1,1,2
140,2026-05-20 18:05:00,1st,1,1,2
140,2026-05-20 18:05:00,2nd,0,0,0
140,2026-05-20 18:05:00,3rd,0,0,0
140,2026-05-20 18:05:00,4th,0,0,0
140,2026-05-20 18:05:00,5th,0,0,0
140,2026-05-20 18:05:00,6th,-1,1,0
140,2026-05-20 18:05:00,7th,-1,1,0
141,2026-05-21 05:20:00,1st,1,0,1
141,2026-05-21 05:20:00,2nd,0,0,0
141,2026-05-21 05:20:00,3rd,0,0,0
141,2026-05-21 05:20:00,4th,0,0,0
141,2026-05-21 05:20:00,5th,0,0,0
141,2026-05-21 05:20:00,6th,0,1,1
141,2026-05-21 05:20:00,7th,0,0,0
142,2026-05-20 19:20:00,1st,0,1,1
142,2026-05-20 19:20:00,2nd,0,0,0
142,2026-05-20 19:20:00,3rd,-1,1,0
142,2026-05-20 19:20:00,4th,0,0,0
142,2026-05-20 19:20:00,5th,0,0,0
142,2026-05-20 19:20:00,6th,0,0,0
142,2026-05-20 19:20:00,7th,1,1,2
143,2026-05-20 13:05:00,1st,1,0,1
143,2026-05-20 13:05:00,2nd,1,0,1
143,2026-05-20 13:05:00,3rd,1,0,1
143,2026-05-20 13:05:00,4th,0,0,0
143,2026-05-20 13:05:00,5th,0,0,0
143,2026-05-20 13:05:00,6th,0,0,0
143,2026-05-20 13:05:00,7th,-1,2,1
144,2026-05-20 20:20:00,1st,0,2,2
144,2026-05-20 20:20:00,2nd,0,0,0
144,2026-05-20 20:20:00,3rd,0,1,1
144,2026-05-20 20:20:00,4th,0,0,0
144,2026-05-20 20:20:00,5th,2,0,2
144,2026-05-20 20:20:00,6th,2,2,4
144,2026-05-20 20:20:00,7th,0,0,0
145,2026-05-20 20:05:00,1st,2,2,4
145,2026-05-20 20:05:00,2nd,0,1,1
145,2026-05-20 20:05:00,3rd,1,1,2
145,2026-05-20 20:05:00,4th,0,0,0
145,2026-05-20 20:05:00,5th,1,2,3
145,2026-05-20 20:05:00,6th,0,0,0
145,2026-05-20 20:05:00,7th,-1,1,0
146,2026-05-20 17:20:00,1st,-1,2,1
146,2026-05-20 17:20:00,2nd,0,0,0
146,2026-05-20 17:20:00,3rd,-1,1,0
146,2026-05-20 17:20:00,4th,0,0,0
146,2026-05-20 17:20:00,5th,0,0,0
146,2026-05-20 17:20:00,6th,0,0,0
146,2026-05-20 17:20:00,7th,1,1,2
147,2026-05-20 20:35:00,1st,0,0,0
147,2026-05-20 20:35:00,2nd,-1,1,0
147,2026-05-20 20:35:00,3rd,0,1,1
147,2026-05-20 20:35:00,4th,0,0,0
147,2026-05-20 20:35:00,5th,0,0,0
147,2026-05-20 20:35:00,6th,1,3,4
147,2026-05-20 20:35:00,7th,0,0,0
148,2026-05-20 21:50:00,1st,-1,2,1
148,2026-05-20 21:50:00,2nd,0,0,0
148,2026-05-20 21:50:00,3rd,0,0,0
148,2026-05-20 21:50:00,4th,0,0,0
148,2026-05-20 21:50:00,5th,0,0,0
148,2026-05-20 21:50:00,6th,0,0,0
148,2026-05-20 21:50:00,7th,-1,2,1
149,2026-05-21 09:50:00,1st,0,1,1
149,2026-05-21 09:50:00,2nd,1,1,2
149,2026-05-21 09:50:00,3rd,0,0,0
149,2026-05-21 09:50:00,4th,0,0,0
149,2026-05-21 09:50:00,5th,0,0,0
149,2026-05-21 09:50:00,6th,0,0,0
149,2026-05-21 09:50:00,7th,0,0,0
150,2026-05-20 08:20:00,1st,0,1,1
150,2026-05-20 08:20:00,2nd,0,0,0
150,2026-05-20 08:20:00,3rd,-1,1,0
150,2026-05-20 08:20:00,4th,0,0,0
150,2026-05-20 08:20:00,5th,0,0,0
150,2026-05-20 08:20:00,6th,0,0,0
150,2026-05-20 08:20:00,7th,0,0,0
151,2026-05-21 08:05:00,1st,1,1,2
151,2026-05-21 08:05:00,2nd,0,0,0
151,2026-05-21 08:05:00,3rd,0,0,0
151,2026-05-21 08:05:00,4th,0,0,0
151,2026-05-21 08:05:00,5th,0,0,0
151,2026-05-21 08:05:00,6th,0,1,1
151,2026-05-21 08:05:00,7th,0,1,1
152,2026-05-20 19:35:00,1st,-3,5,2
152,2026-05-20 19:35:00,2nd,0,0,0
152,2026-05-20 19:35:00,3rd,1,0,1
152,2026-05-20 19:35:00,4th,0,0,0
152,2026-05-20 19:35:00,5th,0,1,1
152,2026-05-20 19:35:00,6th,0,0,0
152,2026-05-20 19:35:00,7th,0,0,0
153,2026-05-20 16:35:00,1st,-2,3,1
153,2026-05-20 16:35:00,2nd,0,0,0
153,2026-05-20 16:35:00,3rd,0,0,0
153,2026-05-20 16:35:00,4th,0,0,0
153,2026-05-20 16:35:00,5th,0,0,0
153,2026-05-20 16:35:00,6th,1,1,2
153,2026-05-20 16:35:00,7th,1,0,1
154,2026-05-20 22:50:00,1st,-2,3,1
154,2026-05-20 22:50:00,2nd,-1,2,1
154,2026-05-20 22:50:00,3rd,1,0,1
154,2026-05-20 22:50:00,4th,0,0,0
154,2026-05-20 22:50:00,5th,0,0,0
154,2026-05-20 22:50:00,6th,0,1,1
154,2026-05-20 22:50:00,7th,0,0,0
155,2026-05-20 09:35:00,1st,0,1,1
155,2026-05-20 09:35:00,2nd,0,0,0
155,2026-05-20 09:35:00,3rd,0,0,0
155,2026-05-20 09:35:00,4th,0,0,0
155,2026-05-20 09:35:00,5th,0,0,0
155,2026-05-20 09:35:00,6th,2,0,2
155,2026-05-20 09:35:00,7th,0,0,0
156,2026-05-21 02:35:00,1st,0,0,0
156,2026-05-21 02:35:00,2nd,0,0,0
156,2026-05-21 02:35:00,3rd,0,0,0
156,2026-05-21 02:35:00,4th,0,0,0
156,2026-05-21 02:35:00,5th,0,1,1
156,2026-05-21 02:35:00,6th,0,2,2
156,2026-05-21 02:35:00,7th,0,0,0
157,2026-05-20 09:05:00,1st,1,0,1
157,2026-05-20 09:05:00,2nd,0,0,0
157,2026-05-20 09:05:00,3rd,0,0,0
157,2026-05-20 09:05:00,4th,0,0,0
157,2026-05-20 09:05:00,5th,0,0,0
157,2026-05-20 09:05:00,6th,1,0,1
157,2026-05-20 09:05:00,7th,0,1,1
158,2026-05-20 17:50:00,1st,1,0,1
158,2026-05-20 17:50:00,2nd,2,0,2
158,2026-05-20 17:50:00,3rd,0,0,0
158,2026-05-20 17:50:00,4th,0,0,0
158,2026-05-20 17:50:00,5th,0,0,0
158,2026-05-20 17:50:00,6th,1,0,1
158,2026-05-20 17:50:00,7th,0,0,0
159,2026-05-20 11:50:00,1st,-2,2,0
159,2026-05-20 11:50:00,2nd,-1,1,0
159,2026-05-20 11:50:00,3rd,0,0,0
159,2026-05-20 11:50:00,4th,0,0,0
159,2026-05-20 11:50:00,5th,-1,1,0
159,2026-05-20 11:50:00,6th,-1,1,0
159,2026-05-20 11:50:00,7th,-1,1,0
160,2026-05-20 14:35:00,1st,-2,2,0
160,2026-05-20 14:35:00,2nd,0,1,1
160,2026-05-20 14:35:00,3rd,1,0,1
160,2026-05-20 14:35:00,4th,0,0,0
160,2026-05-20 14:35:00,5th,1,0,1
160,2026-05-20 14:35:00,6th,-1,2,1
160,2026-05-20 14:35:00,7th,1,0,1
161,2026-05-20 19:05:00,1st,-1,2,1
161,2026-05-20 19:05:00,2nd,-1,1,0
161,2026-05-20 19:05:00,3rd,0,0,0
161,2026-05-20 19:05:00,4th,0,0,0
161,2026-05-20 19:05:00,5th,0,0,0
161,2026-05-20 19:05:00,6th,1,0,1
161,2026-05-20 19:05:00,7th,-1,1,0
162,2026-05-20 06:30:00,1st,0,0,0
162,2026-05-20 06:30:00,2nd,0,0,0
162,2026-05-20 06:30:00,3rd,0,0,0
